Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1       113         0         0        0.4378495894        1.0430508055        0.0000000000        0.0000000000        0.4378495894        1.0430508055       -0.2831850883        1.6236396781
         1       114         0         0       -1.3423286602        0.5702379553        0.0000000000        0.0000000000       -1.3423286602        0.5702379553       -1.0439571406       -0.4391500924
         1       115         0         0        0.3461189169        0.3539977464        0.0000000000        0.0000000000        0.3461189169        0.3539977464       -0.1358210788       -0.1114186324
         1       116         0         0       -0.3317197642        0.6538637113        0.0000000000        0.0000000000       -0.3317197642        0.6538637113       -0.3406123132        2.0528204358
         1       117         0         0       -0.5742947799       -0.2060359587        0.0000000000        0.0000000000       -0.5742947799       -0.2060359587        0.9498254879       -0.9819051518
         1       118         0         0       -0.6040961977        0.4319838174        0.0000000000        0.0000000000       -0.6040961977        0.4319838174       -0.0603087541        1.4200905272
         1       119         0         0        0.0677039551       -0.4175582058        0.0000000000        0.0000000000        0.0677039551       -0.4175582058       -0.6084686112       -1.8415408541
         1       120         0         0       -0.0441155686       -0.3724264107        0.0000000000        0.0000000000       -0.0441155686       -0.3724264107       -1.3163783979        0.2727459166
         1       121         0         0        0.2337125824       -0.1470958119        0.0000000000        0.0000000000        0.2337125824       -0.1470958119        0.8507707927       -0.4923567486
         1       122         0         0       -0.6830637021       -0.5283963467        0.0000000000        0.0000000000       -0.6830637021       -0.5283963467       -0.7943483431       -1.4841842510
         1       123         0         0        0.0220152191       -0.3031047760        0.0000000000        0.0000000000        0.0220152191       -0.3031047760        0.8561136054       -0.2073283877
         1       124         0         0       -0.0256765784       -0.4923000453        0.0000000000        0.0000000000       -0.0256765784       -0.4923000453       -0.6637800909       -1.3619672664
         1       125         0         0        0.4610046062       -0.6027270445        0.0000000000        0.0000000000        0.4610046062       -0.6027270445        2.3179615252       -1.7004196105
         1       126         0         0        0.5405416816        0.3559746682        0.0000000000        0.0000000000        0.5405416816        0.3559746682       -0.1978504612       -0.6508161679
         1       127         0         0        0.2293144821       -0.1273293978        0.0000000000        0.0000000000        0.2293144821       -0.1273293978        0.3995767515        1.1445045406
         1       128         0         0       -1.1493665781        0.4867843361        0.0000000000        0.0000000000       -1.1493665781        0.4867843361       -1.1757309012        1.7866625282
         1       129         0         0        0.2145464520        0.0384455849        0.0000000000        0.0000000000        0.2145464520        0.0384455849       -0.8201459728       -0.9851358719
         1       130         0         0        0.2625223466        0.2273114337        0.0000000000        0.0000000000        0.2625223466        0.2273114337       -0.0089687281        0.5236117642
         1       131         0         0       -0.5443466551        0.5079081052        0.0000000000        0.0000000000       -0.5443466551        0.5079081052        0.3563763582        0.2160591839
         1       132         0         0        0.8229206898        1.0217343603        0.0000000000        0.0000000000        0.8229206898        1.0217343603        1.3584574911        0.5618444909
         1       133         0         0       -0.2695971349       -0.3320407787        0.0000000000        0.0000000000       -0.2695971349       -0.3320407787       -0.0171015939       -0.3696459757
         1       134         0         0       -0.8324552748       -0.1040727285        0.0000000000        0.0000000000       -0.8324552748       -0.1040727285       -1.0986317892       -0.4319375180
         1       135         0         0        0.2334633618       -0.8893734369        0.0000000000        0.0000000000        0.2334633618       -0.8893734369        1.7869290293       -1.2108988704
         1       136         0         0        0.2853446926       -0.2216777125        0.0000000000        0.0000000000        0.2853446926       -0.2216777125        0.3260255694       -0.8908101436
         1       137         0         0       -1.1691971202       -0.7195546684        0.0000000000        0.0000000000       -1.1691971202       -0.7195546684       -1.9751167416       -1.1800196649
         1       138         0         0        0.2513873399       -1.0148277373        0.0000000000        0.0000000000        0.2513873399       -1.0148277373        0.9383434715       -0.4483116234
         1       139         0         0        0.4455421046        0.3885431579        0.0000000000        0.0000000000        0.4455421046        0.3885431579        0.5029034070       -0.4979746377
         1       140         0         0        1.0524370382       -0.1600801834        0.0000000000        0.0000000000        1.0524370382       -0.1600801834        1.4927299525       -1.3120806122
         1       141         0         0        0.3935140947        0.1771457470        0.0000000000        0.0000000000        0.3935140947        0.1771457470       -0.5273866132       -1.0016784245
         1       142         0         0        1.0791871400       -0.6324201900        0.0000000000        0.0000000000        1.0791871400       -0.6324201900       -0.1517334682       -0.0954302414
         1       143         0         0        0.3933527345        0.3098201021        0.0000000000        0.0000000000        0.3933527345        0.3098201021        0.6228411358        0.4002730187
         1       144         0         0        0.2684775885       -0.6576728618        0.0000000000        0.0000000000        0.2684775885       -0.6576728618        0.7287224684       -0.7011138533
         1       145         0         0        1.0273009741        0.5298886351        0.0000000000        0.0000000000        1.0273009741        0.5298886351        1.4350418260        1.4814796480
         1       146         0         0        1.1577575998        0.5380939756        0.0000000000        0.0000000000        1.1577575998        0.5380939756        1.1668389756        0.8063834651
         1       147         0         0       -0.9236371703        0.4243507234        0.0000000000        0.0000000000       -0.9236371703        0.4243507234       -0.3611907573        0.1419645684
         1       148         0         0        0.2758080590        0.8789116679        0.0000000000        0.0000000000        0.2758080590        0.8789116679        1.7335933265        0.5520308039
         1       149         0         0        0.4848078089        0.1378624841        0.0000000000        0.0000000000        0.4848078089        0.1378624841       -0.3416874042        0.0121881374
         1       150         0         0        0.7778537657       -0.1049794362        0.0000000000        0.0000000000        0.7778537657       -0.1049794362        0.7879860106       -0.9890725659
         1       151         0         0        0.5103369908       -0.2893351300        0.0000000000        0.0000000000        0.5103369908       -0.2893351300       -0.3929734724       -0.5515367543
         1       152         0         0       -0.4643817080        0.6044220801        0.0000000000        0.0000000000       -0.4643817080        0.6044220801        0.9363571633       -0.3420372164
         1       153         0         0       -0.3255640430        0.0072022939        0.0000000000        0.0000000000       -0.3255640430        0.0072022939       -0.4413234573       -0.6877795202
         1       154         0         0        0.6465630562       -0.4642973638        0.0000000000        0.0000000000        0.6465630562       -0.4642973638        1.5418669264        0.6439413823
         1       155         0         0        0.0329557786        0.2823093019        0.0000000000        0.0000000000        0.0329557786        0.2823093019       -0.7667503694        0.0567514788
         1       156         0         0       -0.7372051052       -0.4954984867        0.0000000000        0.0000000000       -0.7372051052       -0.4954984867       -1.0582217492       -0.9091163768
         1       157         0         0        0.2341235613        0.0690106221        0.0000000000        0.0000000000        0.2341235613        0.0690106221       -1.4740983757       -0.2194274475
         1       158         0         0        0.4759995271        0.5030012861        0.0000000000        0.0000000000        0.4759995271        0.5030012861        0.4361753066        0.0598364308
         1       159         0         0        0.7087945395       -1.0362974253        0.0000000000        0.0000000000        0.7087945395       -1.0362974253        0.3036310953       -1.5521638876
         1       160         0         0       -0.4292470711        0.1849856957        0.0000000000        0.0000000000       -0.4292470711        0.1849856957       -1.1987967397       -0.5788244106
         1       161         0         0        0.8399444336        0.0257140798        0.0000000000        0.0000000000        0.8399444336        0.0257140798        1.1510834007       -0.0984643343
         1       162         0         0        0.2655042867       -0.1695842168        0.0000000000        0.0000000000        0.2655042867       -0.1695842168       -0.7454494043       -0.3244806440
         1       163         0         0        0.0550760672       -0.6212113576        0.0000000000        0.0000000000        0.0550760672       -0.6212113576       -0.0229674370       -0.9785989350
         1       164         0         0        0.5946561200        0.0449917720        0.0000000000        0.0000000000        0.5946561200        0.0449917720       -0.7880639111       -0.7555490292
         1       165         0         0       -0.0939776124        0.0995952553        0.0000000000        0.0000000000       -0.0939776124        0.0995952553       -0.0844878354        0.5749852095
         1       166         0         0        0.1341174990       -0.6910503332        0.0000000000        0.0000000000        0.1341174990       -0.6910503332       -0.5281181433       -0.2180312258
         1       167         0         0       -0.7208746809       -1.2499179365        0.0000000000        0.0000000000       -0.7208746809       -1.2499179365       -0.1672738945       -1.1164171614
         1       168         0         0        0.5055529547        0.2090272402        0.0000000000        0.0000000000        0.5055529547        0.2090272402        2.5140571677        1.7982303920
         1       169         0         0       -0.5054075540        0.9095480458        0.0000000000        0.0000000000       -0.5054075540        0.9095480458        0.4034028901        0.3959468270
         1       170         0         0        0.3530169932       -0.5283406455        0.0000000000        0.0000000000        0.3530169932       -0.5283406455       -0.5634103289       -0.1648683137
         1       171         0         0        1.6352288910       -0.8840797184        0.0000000000        0.0000000000        1.6352288910       -0.8840797184        0.0227490373       -0.2202235674
         1       172         0         0       -0.4510214642       -0.0952252338        0.0000000000        0.0000000000       -0.4510214642       -0.0952252338       -1.2244480654       -0.4059247082
         1       173         0         0       -0.1503438423       -0.1677961459        0.0000000000        0.0000000000       -0.1503438423       -0.1677961459        0.2279487807       -0.5714686380
         1       174         0         0       -0.1048620666       -0.7222786011        0.0000000000        0.0000000000       -0.1048620666       -0.7222786011       -0.1507246836       -0.7257725063
         1       175         0         0        0.3732338390       -0.4232613690        0.0000000000        0.0000000000        0.3732338390       -0.4232613690       -0.2500134237       -0.3169877667
         1       176         0         0        0.8606391847        0.0915352199        0.0000000000        0.0000000000        0.8606391847        0.0915352199        1.4105407569       -0.0504285171
         1       177         0         0        1.3972551492       -0.2220742328        0.0000000000        0.0000000000        1.3972551492       -0.2220742328        2.4912380908        0.0732349921
         1       178         0         0        0.7841642143        0.0402511887        0.0000000000        0.0000000000        0.7841642143        0.0402511887        1.3173037366        0.5836763036
         1       179         0         0        0.0737561049        0.7650907084        0.0000000000        0.0000000000        0.0737561049        0.7650907084        0.5215047499        1.7504867363
         1       180         0         0       -0.6977387213       -0.0518008102        0.0000000000        0.0000000000       -0.6977387213       -0.0518008102       -1.2639607546        0.5532643794
         1       181         0         0        0.2852864631       -0.0787070173        0.0000000000        0.0000000000        0.2852864631       -0.0787070173        0.2433073422       -0.4198234972
         1       182         0         0        0.9977456897       -0.6685765965        0.0000000000        0.0000000000        0.9977456897       -0.6685765965        1.3925289855       -1.6360375661
         1       183         0         0       -0.2130201240       -0.0128335678        0.0000000000        0.0000000000       -0.2130201240       -0.0128335678        0.8916990320       -0.2553581550
         1       184         0         0        0.7913604196       -0.4980281613        0.0000000000        0.0000000000        0.7913604196       -0.4980281613        0.1962889017       -0.9034806765
         1       185         0         0       -0.1986002489       -0.0117185539        0.0000000000        0.0000000000       -0.1986002489       -0.0117185539       -0.6834998235       -0.0192688152
         1       186         0         0        0.3970234263        0.1091494888        0.0000000000        0.0000000000        0.3970234263        0.1091494888        0.6313163272        0.2064671246
         1       187         0         0        0.3533125537       -0.5811491975        0.0000000000        0.0000000000        0.3533125537       -0.5811491975        0.3771185973       -0.4963555870
         1       188         0         0        1.3427090151       -0.1067108208        0.0000000000        0.0000000000        1.3427090151       -0.1067108208        0.8683527782       -0.7635367163
         1       189         0         0        0.2081914511       -0.0332230054        0.0000000000        0.0000000000        0.2081914511       -0.0332230054        0.9490511986        0.7390298031
         1       190         0         0       -0.2917675254       -0.7512170287        0.0000000000        0.0000000000       -0.2917675254       -0.7512170287        0.0340253384       -0.1019338173
         1       191         0         0        0.4698166200        0.1250037588        0.0000000000        0.0000000000        0.4698166200        0.1250037588        0.5070058616        0.9022392937
         1       192         0         0       -0.8509522812        0.1080368865        0.0000000000        0.0000000000       -0.8509522812        0.1080368865       -0.2455536042        1.3971986298
         1       193         0         0       -0.3660857069        0.3673504416        0.0000000000        0.0000000000       -0.3660857069        0.3673504416       -1.4466839034       -0.4205243002
         1       194         0         0        0.6663685587       -0.2197682837        0.0000000000        0.0000000000        0.6663685587       -0.2197682837       -0.4060868881       -0.2699971096
         1       195         0         0       -0.1020793773       -0.0867340372        0.0000000000        0.0000000000       -0.1020793773       -0.0867340372       -0.0854736375       -0.7408787299
         1       196         0         0        0.1184277236       -0.1344411798        0.0000000000        0.0000000000        0.1184277236       -0.1344411798        0.9405903943        0.8783741776
         1       197         0         0       -0.4004098788        0.0707370276        0.0000000000        0.0000000000       -0.4004098788        0.0707370276       -0.3747472580        0.1732931233
         1       198         0         0       -1.1153974625        0.0126526687        0.0000000000        0.0000000000       -1.1153974625        0.0126526687       -0.9610412054        0.5830788439
         1       199         0         0        0.1907795044       -0.4826841855        0.0000000000        0.0000000000        0.1907795044       -0.4826841855        0.7931431207       -0.1418185569
