Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1        97         0         0        0.0362211011       -0.0784498758        0.0000000000        0.0000000000        0.0362211011       -0.0784498758       -0.0252344020        0.9292535115
         1        98         0         0        0.0964451001        0.0722611047        0.0000000000        0.0000000000        0.0964451001        0.0722611047        0.2379331957       -0.3683962644
         1        99         0         0        0.6914831265       -0.5254358240        0.0000000000        0.0000000000        0.6914831265       -0.5254358240        0.9258111000        0.6468547730
         1       100         0         0        0.0545868328       -0.0395126174        0.0000000000        0.0000000000        0.0545868328       -0.0395126174       -0.7678633773        0.8874488555
         1       101         0         0        0.0886171982        0.1661738348        0.0000000000        0.0000000000        0.0886171982        0.1661738348       -0.3019893958        1.6162277067
         1       102         0         0       -0.3919048792       -0.2879627899        0.0000000000        0.0000000000       -0.3919048792       -0.2879627899       -0.5577746409       -1.1003754842
         1       103         0         0       -0.4459922041        0.0602297270        0.0000000000        0.0000000000       -0.4459922041        0.0602297270        1.1673764906        0.1438578133
         1       104         0         0       -1.5295840987       -0.5961941337        0.0000000000        0.0000000000       -1.5295840987       -0.5961941337       -1.7082985950       -0.9174399548
         1       105         0         0       -0.0241488213       -0.3104247863        0.0000000000        0.0000000000       -0.0241488213       -0.3104247863        0.2276978721       -0.7406271502
         1       106         0         0       -0.2200848459       -0.7027329485        0.0000000000        0.0000000000       -0.2200848459       -0.7027329485       -0.5026617896       -0.8608534787
         1       107         0         0       -0.6684422925       -0.0442754334        0.0000000000        0.0000000000       -0.6684422925       -0.0442754334       -1.6517503822        0.7505590924
         1       108         0         0       -0.1157557280       -0.2221049868        0.0000000000        0.0000000000       -0.1157557280       -0.2221049868       -0.5754463464        0.7061887046
         1       109         0         0        0.9432253541        0.8262865002        0.0000000000        0.0000000000        0.9432253541        0.8262865002        0.7506560723        0.8006808717
         1       110         0         0       -0.5185285149       -0.4095970855        0.0000000000        0.0000000000       -0.5185285149       -0.4095970855       -0.2784879336        0.6260582959
         1       111         0         0        0.3655829289       -0.2746161260        0.0000000000        0.0000000000        0.3655829289       -0.2746161260        0.3237944684       -0.1647941779
         1       112         0         0        0.2216859369        0.5279983637        0.0000000000        0.0000000000        0.2216859369        0.5279983637        0.3730060747        0.8055794204
         1       113         0         0       -0.5685522380        0.2996971866        0.0000000000        0.0000000000       -0.5685522380        0.2996971866       -0.6845948054        0.3357267101
         1       114         0         0       -0.4329644894       -0.2184160679        0.0000000000        0.0000000000       -0.4329644894       -0.2184160679       -0.6163809484        0.1608754448
         1       115         0         0        0.7573343136        0.3366977488        0.0000000000        0.0000000000        0.7573343136        0.3366977488        0.0059773598        0.6524208009
         1       116         0         0       -0.6298416915        0.1015434862        0.0000000000        0.0000000000       -0.6298416915        0.1015434862       -1.2635847954        0.0214169299
         1       117         0         0       -0.2460208299        0.6179993305        0.0000000000        0.0000000000       -0.2460208299        0.6179993305        0.2829475142       -0.1661761711
         1       118         0         0        0.0243993741        0.1158306812        0.0000000000        0.0000000000        0.0243993741        0.1158306812        0.4252878191        0.3776758893
         1       119         0         0        0.5515128968       -0.4323120382        0.0000000000        0.0000000000        0.5515128968       -0.4323120382        0.6940951512       -0.3472473035
         1       120         0         0       -0.4374403449        0.3908902781        0.0000000000        0.0000000000       -0.4374403449        0.3908902781       -0.0017867804        0.4711526897
         1       121         0         0        0.5862346970        0.4311128527        0.0000000000        0.0000000000        0.5862346970        0.4311128527        0.9943125140        0.9359047970
         1       122         0         0       -0.0291829889       -0.3215006391        0.0000000000        0.0000000000       -0.0291829889       -0.3215006391       -0.9019186774       -0.3431482237
         1       123         0         0        0.0780286809        0.0279528464        0.0000000000        0.0000000000        0.0780286809        0.0279528464        0.7210152460       -0.4519053272
         1       124         0         0        0.5426855839        0.1390041635        0.0000000000        0.0000000000        0.5426855839        0.1390041635        1.1561096381       -0.9117896248
         1       125         0         0        0.7108120529       -0.6097161509        0.0000000000        0.0000000000        0.7108120529       -0.6097161509        0.0556975896        0.3472007765
         1       126         0         0       -0.2289743546       -0.2632865514        0.0000000000        0.0000000000       -0.2289743546       -0.2632865514       -0.9391848102        0.8230880453
         1       127         0         0        0.5010889704        0.4877223616        0.0000000000        0.0000000000        0.5010889704        0.4877223616        1.2519268831        1.1556785016
         1       128         0         0        0.5378845446       -0.0857009546        0.0000000000        0.0000000000        0.5378845446       -0.0857009546        1.1771448320       -0.5717475062
         1       129         0         0        0.3490028646        0.5719217574        0.0000000000        0.0000000000        0.3490028646        0.5719217574        1.0714840011        0.8106651214
         1       130         0         0        0.2191955391       -0.7054291860        0.0000000000        0.0000000000        0.2191955391       -0.7054291860        1.1412580671       -0.6302813261
         1       131         0         0        0.8646227974        0.1436672555        0.0000000000        0.0000000000        0.8646227974        0.1436672555        0.6082752748       -0.8024967871
         1       132         0         0        0.1583892197        0.3144069136        0.0000000000        0.0000000000        0.1583892197        0.3144069136       -0.1915276126        0.3184494443
         1       133         0         0       -0.7943190644        0.3820396518        0.0000000000        0.0000000000       -0.7943190644        0.3820396518       -0.8950797777        1.0974118995
         1       134         0         0        1.5616562514       -0.2737115769        0.0000000000        0.0000000000        1.5616562514       -0.2737115769        1.7285346577       -0.2267893219
         1       135         0         0       -0.6649128877       -0.4004700528        0.0000000000        0.0000000000       -0.6649128877       -0.4004700528       -0.1634129393       -0.6449790324
         1       136         0         0       -0.3251859142       -0.4284540646        0.0000000000        0.0000000000       -0.3251859142       -0.4284540646       -0.0551278989        0.2036900628
         1       137         0         0        0.6937153417       -0.2491955152        0.0000000000        0.0000000000        0.6937153417       -0.2491955152        0.1136769063       -0.1148477982
         1       138         0         0       -0.2848598698       -0.1694549053        0.0000000000        0.0000000000       -0.2848598698       -0.1694549053       -0.6663875285       -0.3559946099
         1       139         0         0       -0.6025407457        0.1057388817        0.0000000000        0.0000000000       -0.6025407457        0.1057388817       -0.6528782947        0.9586824124
         1       140         0         0        0.2117732482        0.1587266975        0.0000000000        0.0000000000        0.2117732482        0.1587266975        0.7604167321       -0.2023355266
         1       141         0         0        0.1415142990       -0.0986537345        0.0000000000        0.0000000000        0.1415142990       -0.0986537345        1.5148899183        0.8523879266
         1       142         0         0       -0.1475692043        0.2171381984        0.0000000000        0.0000000000       -0.1475692043        0.2171381984       -0.7773908935        1.3483524828
         1       143         0         0       -0.2699914930       -0.8146384588        0.0000000000        0.0000000000       -0.2699914930       -0.8146384588       -0.0590670090       -1.4871106763
         1       144         0         0       -0.2746447635       -0.6381879961        0.0000000000        0.0000000000       -0.2746447635       -0.6381879961       -0.7905935615       -0.3783492894
         1       145         0         0       -0.1506823361       -0.3664176471        0.0000000000        0.0000000000       -0.1506823361       -0.3664176471        0.8198469669       -1.7331218077
         1       146         0         0        0.3295384407        0.2531677855        0.0000000000        0.0000000000        0.3295384407        0.2531677855        0.0655725951       -0.9509263139
         1       147         0         0        0.3222360722        0.5623938843        0.0000000000        0.0000000000        0.3222360722        0.5623938843        1.8118421284       -0.3634301661
         1       148         0         0       -0.2845912379        0.3820396518        0.0000000000        0.0000000000       -0.2845912379        0.3820396518        0.2388225158        0.1799687085
         1       149         0         0       -0.7256753518       -0.1237521318        0.0000000000        0.0000000000       -0.7256753518       -0.1237521318       -0.8602329006        1.0321783151
         1       150         0         0        0.7409816448       -0.1140477716        0.0000000000        0.0000000000        0.7409816448       -0.1140477716       -1.1933990825       -1.4238950980
         1       151         0         0       -0.8911247465        0.1042743187        0.0000000000        0.0000000000       -0.8911247465        0.1042743187       -0.8388553855        0.2400857181
         1       152         0         0       -0.0115921899        0.3269194739        0.0000000000        0.0000000000       -0.0115921899        0.3269194739       -0.7926178301       -0.4038143032
         1       153         0         0        0.2447742746       -0.3664176471        0.0000000000        0.0000000000        0.2447742746       -0.3664176471        1.8345232224       -0.8724032011
         1       154         0         0       -0.1270743166        0.1434065751        0.0000000000        0.0000000000       -0.1270743166        0.1434065751       -0.4216533472        0.9829985712
         1       155         0         0        0.7321915191       -0.1141033229        0.0000000000        0.0000000000        0.7321915191       -0.1141033229        0.8515128825       -0.4803889625
         1       156         0         0        0.7052093967        0.5658411230        0.0000000000        0.0000000000        0.7052093967        0.5658411230       -0.1368322202       -0.3487835896
         1       157         0         0        0.1004323705       -0.2357315275        0.0000000000        0.0000000000        0.1004323705       -0.2357315275       -0.6246385503       -0.7328476932
         1       158         0         0       -0.3063460013       -0.3167398953        0.0000000000        0.0000000000       -0.3063460013       -0.3167398953        1.7489177057       -0.7708257406
         1       159         0         0        1.1742101445        0.2094696170        0.0000000000        0.0000000000        1.1742101445        0.2094696170        0.0401463080        0.2534262714
         1       160         0         0       -0.0835963642        0.5376171422        0.0000000000        0.0000000000       -0.0835963642        0.5376171422        0.3461998596        0.6011261918
         1       161         0         0       -0.2197873268        0.0180135229        0.0000000000        0.0000000000       -0.2197873268        0.0180135229        0.5669333408        0.8658534770
         1       162         0         0        1.1896708034       -0.2746161260        0.0000000000        0.0000000000        1.1896708034       -0.2746161260        1.9125749176       -0.5998533982
         1       163         0         0        0.1782378886        0.2283895360        0.0000000000        0.0000000000        0.1782378886        0.2283895360        0.4657736190       -0.1634089210
         1       164         0         0       -0.7203750625       -0.3761970442        0.0000000000        0.0000000000       -0.7203750625       -0.3761970442        0.2041213221       -1.5634952791
         1       165         0         0       -0.3729596238        0.2644939116        0.0000000000        0.0000000000       -0.3729596238        0.2644939116       -0.8100502141        0.2683117092
         1       166         0         0        0.2330524980        0.4859365286        0.0000000000        0.0000000000        0.2330524980        0.4859365286       -0.7399740056        0.5225904548
         1       167         0         0       -0.6398030143       -0.0584404669        0.0000000000        0.0000000000       -0.6398030143       -0.0584404669       -0.7052973306       -0.6745200785
         1       168         0         0       -0.2019464787        0.0465099791        0.0000000000        0.0000000000       -0.2019464787        0.0465099791        0.8982355326       -0.9435690306
         1       169         0         0       -0.2999598296        0.5351721553        0.0000000000        0.0000000000       -0.2999598296        0.5351721553        0.1978412261        1.0040162233
         1       170         0         0        0.2625478036        0.0781838578        0.0000000000        0.0000000000        0.2625478036        0.0781838578       -0.2109028352        0.2059348978
         1       171         0         0        0.0474868336        0.2895523536        0.0000000000        0.0000000000        0.0474868336        0.2895523536        1.0511987126        0.7460684913
         1       172         0         0        0.8341393888        0.7292998391        0.0000000000        0.0000000000        0.8341393888        0.7292998391       -0.0134457082        1.1494091366
         1       173         0         0       -0.3034024237       -0.3300119969        0.0000000000        0.0000000000       -0.3034024237       -0.3300119969       -1.0936102938       -0.5036676987
         1       174         0         0        0.3330981421        0.0747416488        0.0000000000        0.0000000000        0.3330981421        0.0747416488       -0.9245002922       -0.4017624526
         1       175         0         0        0.5486450889       -0.3575670208        0.0000000000        0.0000000000        0.5486450889       -0.3575670208        0.1985792535       -1.7536884191
         1       176         0         0        0.3028255503       -0.3569213924        0.0000000000        0.0000000000        0.3028255503       -0.3569213924        0.8001966461       -0.6621783973
         1       177         0         0       -0.1643036108        0.1282896288        0.0000000000        0.0000000000       -0.1643036108        0.1282896288       -0.0122826046        0.0567955931
         1       178         0         0       -0.2883705604        0.2942538317        0.0000000000        0.0000000000       -0.2883705604        0.2942538317        0.0387401575        0.3219789793
         1       179         0         0       -0.7696194897       -0.0253248853        0.0000000000        0.0000000000       -0.7696194897       -0.0253248853       -1.0542799080        0.5218915629
         1       180         0         0        0.2448403140       -0.0428342743        0.0000000000        0.0000000000        0.2448403140       -0.0428342743       -0.0343271542        0.3864738604
         1       181         0         0       -0.6068709093        0.4614204669        0.0000000000        0.0000000000       -0.6068709093        0.4614204669       -0.4265195370        0.6211974043
         1       182         0         0        0.4307577473        0.1267394676        0.0000000000        0.0000000000        0.4307577473        0.1267394676        0.4446709707        1.0771744142
         1       183         0         0        0.6619798973       -0.4406516093        0.0000000000        0.0000000000        0.6619798973       -0.4406516093       -0.0442869853       -0.0498589918
         1       184         0         0       -0.2785669967       -0.2873536882        0.0000000000        0.0000000000       -0.2785669967       -0.2873536882       -2.1840103003       -0.2246042404
         1       185         0         0       -0.8771571654        0.6618227057        0.0000000000        0.0000000000       -0.8771571654        0.6618227057       -0.5495392941        1.3355316300
         1       186         0         0       -0.0943819459       -0.0568660677        0.0000000000        0.0000000000       -0.0943819459       -0.0568660677        0.8579126947        1.8686899508
         1       187         0         0        0.4564308892       -0.7962774022        0.0000000000        0.0000000000        0.4564308892       -0.7962774022        0.0702128406       -1.3588344345
         1       188         0         0        0.9895332439        0.0846533539        0.0000000000        0.0000000000        0.9895332439        0.0846533539        1.5744729115       -1.1538486378
         1       189         0         0        0.9179097444        0.5481334829        0.0000000000        0.0000000000        0.9179097444        0.5481334829        1.0349775452       -0.5460558516
         1       190         0         0       -0.4398446685        0.4256694978        0.0000000000        0.0000000000       -0.4398446685        0.4256694978       -0.4029390412        0.5369626749
         1       191         0         0       -0.2390033269       -0.4499855637        0.0000000000        0.0000000000       -0.2390033269       -0.4499855637       -1.8631488546       -0.2107825240
         1       192         0         0        0.5557421722        0.0693332315        0.0000000000        0.0000000000        0.5557421722        0.0693332315        0.8421075325       -0.4672767933
         1       193         0         0        0.3084615388       -0.0972510681        0.0000000000        0.0000000000        0.3084615388       -0.0972510681       -0.9248071491       -0.2679886844
         1       194         0         0       -0.0775744035       -0.3845620308        0.0000000000        0.0000000000       -0.0775744035       -0.3845620308       -1.4738114519        0.2893172878
         1       195         0         0       -0.9424584159       -0.6663042281        0.0000000000        0.0000000000       -0.9424584159       -0.6663042281       -1.5549679980       -1.1379493855
         1       196         0         0        0.2725679589       -0.0794539385        0.0000000000        0.0000000000        0.2725679589       -0.0794539385        0.1850835933       -0.6107036689
         1       197         0         0        0.5529038788        0.8310171542        0.0000000000        0.0000000000        0.5529038788        0.8310171542       -0.2867527126        1.3134604967
         1       198         0         0        0.8216653026       -0.4181909066        0.0000000000        0.0000000000        0.8216653026       -0.4181909066        0.3894936822       -0.6299953831
         1       199         0         0       -0.2380354444        0.5497835929        0.0000000000        0.0000000000       -0.2380354444        0.5497835929       -0.9753407006        0.1197626373
