Generation,Indiv,Father,Mother,gvNormUnres1,EBV
4,23924,15969,17308,0.6815578953,1.16715145600701
4,23925,15969,17373,-0.112500621,0.321847784195053
4,23926,15969,15875,0.9448961616,1.18868083555723
4,23927,15969,15194,0.540982042,0.632975258119958
4,23928,15969,16947,0.1867425208,0.0107163651622825
4,23929,15969,18176,0.2087502231,-1.03679059668298
4,23930,15969,16023,1.2010750069,1.39117504076227
4,23931,15969,16429,0.5771333651,0.931873403894764
4,23932,15969,14467,0.5926933996,0.833830698868872
4,23933,15969,14790,-0.2852126298,-0.148138958202468
4,23934,15969,18519,0.7318890425,0.410515411045368
4,23935,15969,15444,1.1012074681,0.821938818947956
4,23936,15969,17602,0.1354600841,0.271535919118831
4,23937,15969,18529,-0.0560860285,0.107202671788104
4,23938,15969,13511,0.6408009514,0.65691671349755
4,23939,15969,17586,0.6402223755,0.943272342743515
4,23940,15969,17945,-0.0050739926,-0.162348286478964
4,23941,15969,17507,0.9877007508,0.356217291868811
4,23942,15969,15084,0.8797189529,0.876072454852161
4,23943,15969,14335,0.5712231578,0.336877551650121
4,23944,15969,14959,0.5534261247,0.624972949326358
4,23945,15969,16935,0.1281675732,0.810135143836975
4,23946,15969,15057,0.569930543,0.824925524148659
4,23947,15969,13713,0.8992145129,0.0923337332734989
4,23948,15969,14890,1.0883275261,0.97886689455159
4,23949,15969,19814,0.2168401335,0.354222870268917
4,23950,15969,18487,0.663416793,0.432899507415446
4,23951,15969,16555,0.3035563282,0.793691448063578
4,23952,15969,16830,0.5665228082,-0.309714714348251
4,23953,15969,18906,0.3460197262,0.174661541934676
4,23954,15969,19353,0.2307405607,-0.557783269535334
4,23955,15969,14334,-0.4252003724,-0.554832977848563
4,23956,15969,14895,0.7236349305,0.498683513114581
4,23957,15969,16933,0.8417109858,1.25329951952929
4,23958,15969,13848,0.6078637529,1.17630171252208
4,23959,15969,18366,0.0621772668,0.188316807135118
4,23960,15969,19221,0.1665089863,-0.0890018748195759
4,23961,15969,14898,-0.0362827184,-0.059992846960066
4,23962,15969,16649,0.9733525669,1.47412756343061
4,23963,15969,18080,0.7583349005,0.532295114602886
4,23964,15969,13683,0.5127919451,-0.422579824894924
4,23965,15969,17792,-0.7401184487,-0.119403858054019
4,23966,15969,19190,0.4918742055,0.504487533283121
4,23967,15969,18521,0.0714371785,0.978813584009898
4,23968,15969,15592,0.0008131956,-0.220446997217282
4,23969,15969,16326,-0.1540885006,-0.373537492758337
4,23970,15969,14494,0.0829831039,0.174781704595352
4,23971,15969,15244,1.1424888926,0.815443179402865
4,23972,15969,15865,-0.0171144233,0.222491306646707
4,23973,15969,16460,0.9446111937,1.34669392065251
4,23974,15969,18824,0.8471843983,0.663635601473344
4,23975,15969,17015,0.4982386229,0.17461652340506
4,23976,15969,16087,0.561434823,0.430368681712886
4,23977,15969,17011,0.5638267269,0.255075700228893
4,23978,15969,15607,0.7369700228,1.26393636686913
4,23979,15969,19381,0.2770349353,0.894899858030337
4,23980,15969,15154,0.9448961616,0.959140564578636
4,23981,15969,14656,0.7029976068,0.381077816637182
4,23982,15969,16065,1.0153613342,1.23314496184375
4,23983,15969,19783,-0.0669437957,0.712601678963847
4,23984,15969,15052,0.9033450983,0.911126995296144
4,23985,15969,17345,0.0332858311,-0.678584606541885
4,23986,15969,18277,-0.1718357343,0.0588414188548344
4,23987,15969,17480,-0.3617921843,-0.467475883397475
4,23988,15969,16442,1.3178875062,1.19195309856339
4,23989,15969,16621,1.1415190193,1.41605764741294
4,23990,15969,15588,1.900598497,0.829814944525782
4,23991,15969,15958,0.430325671,1.00188853693259
4,23992,15969,18139,0.172134303,0.799078678752431
4,23993,15969,14265,0.2200311187,-0.762935130171344
4,23994,15969,15589,1.6587885626,1.66568282838264
4,23995,15969,18407,-0.4507445394,-0.521502930531042
4,23996,15969,17401,0.7029976068,-0.0519178280579731
4,23997,15969,18733,-0.2649846379,-0.0308092769915004
4,23998,15969,14289,0.821217282,0.388517465408081
4,23999,15969,19645,0.4794301214,0.91736852113546
4,24000,15969,18032,-0.1238534174,0.300726063911109
4,24001,15969,16881,0.6205233805,0.975658906608018
4,24002,15969,18393,0.2242918577,-0.387585854352699
4,24003,15969,14189,0.5786879533,0.335637748482993
4,24004,15969,15174,1.0670269709,0.654669289665524
4,24005,15969,14669,0.9411093303,0.64314264437372
4,24006,15969,15627,1.6325574644,0.925450111004909
4,24007,15969,17675,-0.5342516916,-0.347612137970259
4,24008,15969,13833,0.8899489692,1.1016061934317
4,24009,15969,13826,0.2754821235,0.066128875825139
4,24010,15969,13784,0.4533764669,0.817005835466462
4,24011,15969,17955,0.5593933987,0.71064207879798
4,24012,15969,15548,1.216396074,1.3801626953829
4,24013,15969,19541,0.2744491976,-0.413404080524033
4,24014,15969,17830,-0.4118505713,-0.0617856464610934
4,24015,15969,17933,0.4018321587,0.505448371146292
4,24016,15969,13980,0.1251085895,-1.01202709375202
4,24017,15969,19570,0.4002075385,-0.0529397636313003
4,24018,15969,16023,1.3586044509,1.18376224384349
4,24019,15969,13883,0.4172496711,0.0677612151869261
4,24020,15969,16890,0.2664819007,0.270475806359641
4,24021,15969,15298,0.5639862895,0.431207184417832
4,24022,15969,14010,0.2201803973,0.904449213747584
4,24023,15969,17353,0.1177136615,-0.122134020760897
4,24024,15969,17353,0.3999513247,0.0497108858623675
4,24025,15969,17005,0.6367551886,0.746224215273523
4,24026,15969,17892,-0.01189276,0.306060224591051
4,24027,15969,19708,0.7442249337,1.59987290705868
4,24028,15969,17503,1.1946263039,1.30883740613636
4,24029,15969,20028,0.794442131,0.506004433109357
4,24030,15969,13892,0.2045956695,0.629518922428641
4,24031,15969,15476,2.1154632943,1.87242655714428
4,24032,15969,16875,0.180148594,0.437848608763167
4,24033,15969,16542,0.4611876724,0.555877146363907
4,24034,15969,15825,0.1770231543,-0.490175773787877
4,24035,15969,16720,0.2451847261,0.335549120488134
4,24036,15969,17360,-0.3175213842,-0.209921990721006
4,24037,15969,18080,0.4259124997,-0.19100834389767
4,24038,15969,13771,0.9225395664,1.45770506486201
4,24039,15969,13778,0.5065264597,0.48092396245204
4,24040,15969,14602,0.1251085895,-0.426953496843644
4,24041,15969,14072,0.3601681399,0.356057890111549
4,24042,15969,15333,0.9547574641,0.644537525795669
4,24043,15969,16867,0.4595471895,-0.0651549815272046
4,24044,15969,18465,-0.0753009481,0.439684451790468
4,24045,15969,16284,1.3640973888,1.28588247164485
4,24046,15969,18345,0.5189705438,0.98130271223391
4,24047,15969,18195,0.726103201,0.677105073989609
4,24048,15969,13834,0.8132084337,0.298788405631334
4,24049,15969,13912,-0.0464095124,0.231369310148542
4,24050,15969,19838,0.1171754363,-0.192422657910291
4,24051,15969,14096,0.3728518589,0.283360574829984
4,24052,15969,13722,0.9367366468,0.863382066879245
4,24053,15969,14309,0.3759602981,-0.0435045241406294
4,24054,15969,13485,-0.0572114994,-0.627994284965269
4,24055,15969,15417,0.1342124098,0.83067688344203
4,24056,15969,17880,0.1501097673,0.24512837620268
4,24057,15969,16623,0.6965905344,1.06181155331086
4,24058,15969,19208,0.276244295,0.201853209178234
4,24059,15969,14254,0.878565123,0.761066967736043
4,24060,15969,19030,0.40486648,0.626573448770804
4,24061,15969,16733,0.8693315134,0.958551897096208
4,24062,15969,15873,1.6121506788,1.70114231381721
4,24063,15969,13675,0.4585231448,-0.384034296340752
4,24064,15969,15688,1.0165655971,0.706286879355331
4,24065,15969,17276,0.1121939651,0.418741595074329
4,24066,15969,17606,0.4525708362,0.025196640316809
4,24067,15969,14040,0.1790656928,0.944493254139302
4,24068,15969,19452,0.3547047064,0.896729757754392
4,24069,15969,13701,0.1754397367,-0.241322422228668
4,24070,15969,14144,0.698557147,0.58082254705941
4,24071,15969,15889,1.351122822,1.49579772946851
4,24072,15969,20048,0.0847655078,0.564297645636658
4,24073,15969,19530,0.5574980721,0.147960064758884
4,24074,15969,19402,0.841664839,0.139023789907586
4,24075,15969,14003,0.2199495233,-0.677209650208519
4,24076,15969,15011,-0.2460042128,-0.0536102245659079
4,24077,15969,14166,1.0330487575,0.958685043736427
4,24078,15969,17960,0.1665089863,-0.56047626525726
4,24079,15969,15820,1.4760152853,1.72907429983118
4,24080,15969,13884,1.3943339968,0.923265916519087
4,24081,15969,18187,0.3997050559,0.128743833546409
4,24082,15969,19768,0.7636980326,-0.0345144203300761
4,24083,15969,18898,1.3153782282,1.94047492497175
4,24084,15969,17107,0.442985224,-0.0812944194730912
4,24085,15969,13911,0.186288698,-0.369862856039654
4,24086,15969,16039,1.2284233784,0.731490807238845
4,24087,15969,14601,0.2106065353,0.942246993008043
4,24088,15969,16176,0.6672642352,0.962408005535475
4,24089,15969,14224,0.5130228191,0.125047046337114
4,24090,15969,16602,0.3583121232,0.144318711524789
4,24091,15969,19995,1.2125225458,1.24697365958704
4,24092,15969,18041,0.420163431,0.606879411810548
4,24093,15969,16122,1.468940698,1.12516486379252
4,24094,15969,18503,0.5024748567,-0.0584039326679142
4,24095,15969,18034,-0.1822415797,-0.167685581955628
4,24096,15969,16286,0.5872107115,0.686906844525288
4,24097,15969,18677,-0.1685776585,-0.176224377094278
4,24098,15969,17987,0.5718843057,0.906297207303189
4,24099,15969,19442,-0.0748659177,0.281302814863452
4,24100,15969,15735,0.5835074913,0.59791656457283
4,24101,15969,14539,0.7227852222,0.316760752377569
4,24102,15969,16776,0.4216693289,-0.179876136934259
4,24103,15969,15783,1.2396991149,0.73502643134356
4,24104,15969,15795,1.7115491747,1.90236502096385
4,24105,15969,19226,-0.0560860285,0.205760386021107
4,24106,15969,13413,0.9266469496,-0.0195111726289416
4,24107,15969,19838,0.9424730468,0.963618910694399
4,24108,15969,16762,0.2087502231,0.278067435620965
4,24109,15969,18000,0.3891498575,1.07266277170636
4,24110,15969,13460,0.9997520777,0.798834587220162
4,24111,15969,16566,0.4364041485,0.362412226090827
4,24112,15969,18821,0.0769694221,0.780166264335074
4,24113,15969,13972,0.3353881646,-0.188736873280018
4,24114,15969,16695,0.5757827199,0.810941975371401
4,24115,15969,14387,1.179200265,1.4229437942015
4,24116,15969,15760,1.3713868428,1.58710990981613
4,24117,15969,15653,0.9160047259,0.813052873828408
4,24118,15969,18377,0.6966138698,0.568617231036052
4,24119,15969,15396,0.6895759808,0.886318080017762
4,24120,15969,15141,0.8973927897,0.78611061576452
4,24121,15969,18804,-0.0271945928,-0.562879880493369
4,24122,15969,19406,0.6088418636,0.129438899060975
4,24123,15969,15356,1.0892489634,1.06019501745172
4,24124,15969,14271,0.6556803016,1.08249979209268
4,24125,15969,16192,0.7025019182,0.117987767934094
4,24126,15969,15933,1.058207811,1.13702398217733
4,24127,15969,14353,-0.0018181304,-0.503904473226782
4,24128,15969,19242,0.2367359418,0.449801304157093
4,24129,15969,20008,-0.4408200879,-0.699072253467527
4,24130,15969,17302,-0.1293015204,-0.382071438430806
4,24131,15969,19342,0.434375004,0.644798562559319
4,24132,15969,14968,1.1977912262,1.43109766723018
4,24133,15969,13928,0.6054159631,0.42703910385019
4,24134,15969,16945,0.5077070109,-0.0228908206340445
4,24135,15969,18732,0.8467493679,0.453200056053593
4,24136,15969,14869,0.56348184,0.803102761744868
4,24137,15969,14597,0.5127919451,0.665251307037997
4,24138,15969,13418,0.477635024,0.768154979045538
4,24139,15969,18239,1.1307775672,1.93766503251825
4,24140,15969,18429,0.1217683257,-0.382332023615895
4,24141,15969,19523,0.4444717794,-0.235268457811814
4,24142,15969,19480,0.5954817149,0.288385547939364
4,24143,15969,16642,0.9227320626,0.771111506986626
4,24144,15969,17018,1.0090391156,1.52390892954658
4,24145,15969,19136,0.2780796322,-0.0156483289902013
4,24146,15969,14398,0.9901771838,1.17563409319047
4,24147,15969,19237,0.0304260084,0.491664920903657
4,24148,15969,17247,0.1121939651,0.300800404070703
4,24149,15969,14969,-0.0569696758,0.366480487661107
4,24150,15969,18610,0.2642796822,-0.606673921322106
4,24151,15969,17186,0.1702842805,-0.583555297450878
4,24152,15969,15934,1.3737386636,0.336837495396194
4,24153,15969,13926,-0.2834080557,-0.739099700621412
4,24154,15969,14410,0.4969992222,0.0133333690253262
4,24155,15969,18272,-0.5308323436,-0.381345905426872
4,24156,15969,18527,0.5859544774,-0.1045326029722
4,24157,15969,19803,-0.1326860229,0.461581908266946
4,24158,15969,20014,0.3624670778,0.285232405581415
4,24159,15969,20085,0.9440513035,0.0222069113922472
4,24160,15969,14501,0.195400422,0.581528841460578
4,24161,15969,16050,0.3234521365,0.943188659356881
4,24162,15969,18430,0.6699974585,1.16959017646358
4,24163,15969,15370,0.6161391599,-0.0261694790268914
4,24164,15969,19103,0.4273038768,0.722022887125809
4,24165,15969,17867,0.5147237047,1.01693582165772
4,24166,15969,18150,0.8470090568,1.21018577441751
4,24167,15969,14794,1.4607811832,0.99276107916289
4,24168,15969,17814,0.1166128695,0.220052876907923
4,24169,15969,16109,0.5575326057,0.0752440585615323
4,24170,15969,17139,0.9542652598,1.05875162669111
4,24171,15969,15884,1.4973971033,0.93674332624367
4,24172,15969,16015,1.5044716906,1.18405693582421
4,24173,15969,19660,0.4308396907,0.521157928653157
4,24174,15969,16640,1.4268851078,1.17799503991904
4,24175,15969,13603,1.0330267021,0.310795882849377
4,24176,15969,16442,0.5190001862,0.356384471241813
4,24177,15969,13678,-0.2369774474,-0.178563353352385
4,24178,15969,14976,0.961716984,1.08778296909742
4,24179,15969,17936,0.1209168323,-0.26622678454845
4,24180,15969,17227,1.1303708365,1.44395858318381
4,24181,15969,18786,0.498645041,0.786761615458719
4,24182,15969,18586,1.1332999629,0.561238386528615
4,24183,15969,14990,0.5988219787,0.399731109169087
4,24184,15969,13995,0.3890595756,0.0160447005213326
4,24185,15969,19097,0.516259132,1.28830332358162
4,24186,15969,17251,0.2536079846,0.186392200671013
4,24187,15969,17477,0.5448862834,0.360247577595116
4,24188,15969,16095,1.1368434325,0.488109636064788
4,24189,15969,16514,1.4139935056,0.898613323419563
4,24190,15969,15607,0.1409823431,0.000724184393508104
4,24191,15969,15093,0.3096168297,0.337082802970505
4,24192,15969,16426,0.8950549699,0.239741327382481
4,24193,15969,14446,0.2994029802,0.143425739113553
4,24194,15969,18742,0.1575338104,0.0470373313328171
4,24195,15969,17836,-0.3761403682,-0.877303161060264
4,24196,15969,14563,0.308797769,-0.264420684174627
4,24197,15969,18909,-0.3335337054,-0.0584932320700588
4,24198,15969,16843,0.3444118688,0.547942587381626
4,24199,15969,17134,1.1859034367,0.101833601926898
4,24200,15969,14624,1.0735682938,0.631868796421644
4,24201,15969,16076,1.0030425449,0.98495597258961
4,24202,15969,17279,0.1190127325,0.207476271252231
4,24203,15969,18994,0.0908814625,-0.38886123504288
4,24204,15969,14167,0.6369809759,0.0924755953219368
4,24205,15969,18889,0.7048813246,0.578134621952068
4,24206,15969,16029,1.2420043126,0.409026343345572
4,24207,15969,19566,0.3340204419,-0.119237729614823
4,24208,15969,16969,-0.0653459402,0.172119217836209
4,24209,15969,14195,0.2016659074,-0.184728136681274
4,24210,15969,18314,0.3457044836,-0.139046290094268
4,24211,15969,14086,0.5543583389,0.121660200457783
4,24212,15969,14143,0.5130228191,1.03274421363389
4,24213,15969,14732,0.8620716246,1.19852139876539
4,24214,15969,15806,0.8180611864,0.863389023147949
4,24215,15969,17035,0.4862672994,0.445269708190782
4,24216,15969,14579,0.6889636241,0.555996971234115
4,24217,15969,16616,0.9160047259,0.017369130122166
4,24218,15969,17643,-0.4127562883,-1.10741791754746
4,24219,15969,15330,1.3997964252,0.966599036193932
4,24220,15969,17388,-0.2278647888,0.369946883690317
4,24221,15969,16995,1.005507967,0.616705317202838
4,24222,15969,14435,0.5665902792,0.452096026660931
4,24223,15969,13956,0.2305573431,0.619900849489724
4,24224,15969,17346,-0.2267575573,-0.606075054945244
4,24225,15969,20001,0.180272346,0.0938638652226
4,24226,15969,17186,0.1413928448,-0.579140248850745
4,24227,15969,18981,0.4252393266,0.654150410058237
4,24228,15969,16313,0.7866221957,-0.0697060684867302
4,24229,15969,16267,1.3641098765,1.38284002128359
4,24230,15969,15955,1.4632905373,1.70030674620695
4,24231,15969,18419,0.0836169783,-0.0811507074277543
4,24232,15969,13937,0.7440417161,1.67584109413064
4,24233,15969,19882,0.0202768174,0.527839400947609
4,24234,15969,19353,0.146066872,0.788021084869412
4,24235,15969,18761,0.9122178946,0.569249889773234
4,24236,15969,14186,-0.0011628941,0.0399149529335419
4,24237,15969,14162,0.5763698357,1.10018937372491
4,24238,15969,19911,0.0037723562,0.482126987051297
4,24239,15969,16951,-0.3175213842,-0.119766963672689
4,24240,15969,16492,1.2336656041,1.1197972883733
4,24241,15969,13977,0.437527242,-0.0239037039342886
4,24242,15969,14048,1.2539584398,0.502181983541625
4,24243,15969,15567,1.5053425775,0.350415187016225
4,24244,15969,19413,0.496560137,0.192849452855594
4,24245,15969,14407,0.3095706829,0.541962746541817
4,24246,15969,13972,0.2781516896,0.0144218310881687
4,24247,15969,15779,1.1905363153,1.74555975539906
4,24248,15969,16309,0.5515422054,0.686672429920968
4,24249,15969,14643,-0.3326956103,-0.221896115418334
4,24250,15969,15371,1.0939180141,1.15624829698536
4,24251,15969,19710,-0.1037573534,0.200734969650632
4,24252,15969,19139,-0.1703727559,-0.0219101354532049
4,24253,15969,15543,0.8831503452,-0.0362327098397036
4,24254,15969,16084,0.985796651,1.81829830875024
4,24255,15969,16544,0.4919628259,0.974922250115725
4,24256,15969,19404,0.1857239059,0.448542252167176
4,24257,15969,18014,0.2010257387,0.151007956698158
4,24258,15969,19006,0.4794301214,1.47012402812252
4,24259,15969,14646,1.0500832249,1.0734765965635
4,24260,15969,16886,-0.0266545068,-0.0259159716158365
4,24261,15969,17367,-0.5369838161,-0.298293546637841
4,24262,15969,17807,-0.592034563,-0.675962537363758
4,24263,15969,15967,0.5729819169,0.770699461515846
4,24264,15969,18742,0.2367563933,0.260189924271687
4,24265,15969,13429,0.4965070841,0.238453732155145
4,24266,15969,15205,2.0545719837,2.49993307939238
4,24267,15969,18818,0.6313733505,0.5346657595224
4,24268,15969,19818,1.4168271797,1.76771160265892
4,24269,15969,19834,0.2351714058,0.566541386649136
4,24270,15969,16926,0.7423378413,0.745352747184559
4,24271,15969,14673,0.9687365217,1.48153489026748
4,24272,15969,16869,0.3444118688,0.584986652327023
4,24273,15969,14076,0.477635024,0.668236249296936
4,24274,15969,16884,0.0621772668,-0.30809572714486
4,24275,15969,14002,-0.9873316972,-0.9389157293349
4,24276,15969,18361,-0.3547006567,0.0416938773469605
4,24277,15969,17346,0.2482484467,0.398797841171193
4,24278,15969,19101,0.2299855578,0.126416457514531
4,24279,15969,18070,-0.149308716,-0.332760576257078
4,24280,15969,18776,0.0920801977,0.574338578648997
4,24281,15969,13702,-0.3941033376,-0.25631005969666
4,24282,15969,19292,0.9702735262,0.372570539871231
4,24283,15969,14624,0.3247803448,0.881545640917405
4,24284,15969,15349,1.0275753718,0.411277746972754
4,24285,15969,19552,0.3701915622,0.981650432977631
4,24286,15969,14001,-0.2007892132,-0.475703207096808
4,24287,15969,15134,1.4400492623,1.19501606659337
4,24288,15969,19862,-0.7991139668,0.0270300719469126
4,24289,15969,20044,1.1386586733,1.09113363817874
4,24290,15969,17002,0.625875937,0.622959750266484
4,24291,15969,17008,1.0196325985,0.835269762114414
4,24292,15969,14281,0.3372720853,0.586171024552434
4,24293,15969,16081,1.468940698,0.589612712373238
4,24294,15969,18748,-0.3403524728,-0.815978133696877
4,24295,15969,15239,0.9410684216,1.01877838685472
4,24296,15969,18195,0.9147539649,0.336332545013286
4,24297,15969,14966,0.7130281426,-0.279736638007731
4,24298,15969,19026,0.156192005,0.232850331301203
4,24299,15969,13461,1.0767243894,0.480247613986987
4,24300,15969,15546,1.0252555946,0.960354075182061
4,24301,15969,15773,0.8423588762,-0.0230467128821896
4,24302,15969,17142,0.7209987963,0.762870551166709
4,24303,15969,14985,1.0366161685,0.356361917833134
4,24304,15969,18013,0.0022369289,0.565848162448783
4,24305,15969,13435,0.6905535227,0.676459024583403
4,24306,15969,14317,-0.1262094964,0.0475868942987753
4,24307,15969,16940,1.0008526255,1.73696995585841
4,24308,15969,18266,-0.0682627868,0.0269372444472381
4,24309,15969,18208,-0.4478683647,-0.473191710947258
4,24310,15969,18871,0.550577958,0.369949694947496
4,24311,15969,17007,0.2010257387,-0.00473176444534285
4,24312,15969,14794,0.4908817674,-0.178611618413955
4,24313,15969,18705,0.767526785,0.794983823804726
4,24314,15969,18358,-0.5435382992,-0.113297572601577
4,24315,15969,16893,0.1789530704,0.398618198179958
4,24316,15969,14570,0.6780907084,0.533541972797965
4,24317,15969,17589,0.1548284399,0.0843842408617076
4,24318,15969,17335,0.3268832558,0.753095258217866
4,24319,15969,15726,0.4889282261,1.05821803021348
4,24320,15969,17364,0.3462069662,0.347782258907904
4,24321,15969,14815,0.4798489064,0.63123923943553
4,24322,15969,15420,0.7677117011,0.828823312681854
4,24323,15969,14285,0.2864207339,0.215515194716982
4,24324,15969,13722,0.5451505677,1.07871766400341
4,24325,15969,16676,0.3986875262,0.423061092889718
4,24326,15969,14963,0.717096579,1.08198312534164
4,24327,15969,15556,1.2900302621,0.74751291714043
4,24328,15969,19915,0.3812797791,0.506378048227659
4,24329,15969,16160,0.3543077209,0.343863483530672
4,24330,15969,20063,0.1470997979,0.513239949203484
4,24331,15969,15250,1.2846234631,0.819166464310605
4,24332,15969,19661,0.1731932157,-0.182970023420823
4,24333,15969,18859,0.9402801164,0.929057315089933
4,24334,15969,18466,0.9184053745,0.834109105156165
4,24335,15969,18296,-0.1245240564,0.257359059346906
4,24336,15969,19672,-0.3133269168,-0.0883802864411658
4,24337,15969,19334,0.0860581226,0.0717206790826771
4,24338,15969,19920,-0.3963089367,0.197068119174398
4,24339,15969,15955,1.1055681687,0.4101513432529
4,24340,15969,14641,-0.2744213095,-0.141121375003628
4,24341,15969,18871,0.9802321932,0.377458533253988
4,24342,15969,13615,-0.1068657926,0.111336750208452
4,24343,15969,17823,0.6747391279,1.24464023504228
4,24344,15969,19615,0.201849125,-0.110813761208717
4,24345,15969,18155,0.3552283772,0.467480743538521
4,24346,15969,14130,0.7194449584,0.191652997932232
4,24347,15969,17184,0.609758323,0.397294641363326
4,24348,15969,13689,1.2190000637,0.452603736207563
4,24349,15969,17314,0.4534332631,0.183130524711003
4,24350,15969,18955,-0.5183278042,-0.837409176268847
4,24351,15969,18974,0.6024819148,0.654869183142079
4,24352,15969,14996,0.5597715118,0.426890999280878
4,24353,15969,15408,0.8236055008,0.257163629530362
4,24354,15969,13811,0.4466793507,0.359144174040273
4,24355,15969,16070,0.9656280825,0.440219152806443
4,24356,15969,14374,0.7859954839,1.24760021679608
4,24357,15969,15766,0.265423393,0.234031835658412
4,24358,15969,18576,0.6501860518,0.543677511334366
4,24359,15969,13532,1.5387326231,0.940474502084715
4,24360,15969,17317,-0.6161552052,-0.653680624764086
4,24361,15969,17196,0.1992306413,0.152025790708163
4,24362,15969,19158,0.72851694,1.10699587690899
4,24363,15969,17699,1.4837854307,0.686038311119578
4,24364,15969,14738,0.2553373184,0.259504037771934
4,24365,15969,17211,0.3444118688,-0.0351273001403015
4,24366,15969,16847,-0.0522490442,0.61782018616615
4,24367,15969,15461,1.5973059461,1.85649902077132
4,24368,15969,18067,0.6173912869,-0.0273689699917165
4,24369,15969,15723,0.540982042,0.0844035887532182
4,24370,15969,16481,1.7063135641,1.63082926609551
4,24371,15969,17889,-0.167396847,-0.364151166520377
4,24372,15969,15471,1.1628991892,1.64948399275594
4,24373,15969,19724,0.553907978,0.719193951165466
4,24374,15969,14515,0.4619903317,-0.28530266071855
4,24375,15969,16811,0.0628850574,-0.840404013462937
4,24376,15969,15938,1.3376742471,0.851134816309447
4,24377,15969,15255,0.4941943644,0.425223186253037
4,24378,15969,15949,1.6045829124,0.77823797404214
4,24379,15969,14815,0.8082732905,0.978232222894455
4,24380,15969,16666,0.639938163,-0.299885064555268
4,24381,15969,17975,1.6386199941,1.31489167229888
4,24382,15969,13676,1.4752061834,0.959797509557172
4,24383,15969,20043,0.6179342573,0.262006131070141
4,24384,15969,13703,0.5087403421,0.713694084208305
4,24385,15969,16675,0.3926265996,0.158892090733814
4,24386,15969,13583,0.8953823968,0.0787894837439798
4,24387,15969,16517,0.4232169451,-0.554123499833613
4,24388,15969,17335,0.0621772668,-0.25668355806653
4,24389,15969,15300,1.5914842511,1.73520603188239
4,24390,15969,16845,0.3485163243,0.207061298367983
4,24391,15969,16340,1.6939772528,1.28559610552457
4,24392,15969,15383,1.3083615344,1.68137536778926
4,24393,15969,13913,0.6768382956,0.24527233299938
4,24394,15969,13833,0.9251058903,1.03250221250018
4,24395,15969,18972,-0.0594920715,-0.069438613279107
4,24396,15969,16744,0.6618589003,1.04874932475901
4,24397,15969,14510,0.2054412016,0.58170278650797
4,24398,15969,16216,1.3232643122,1.93922782384723
4,24399,15969,19627,0.6226082845,-0.218651986602881
4,24400,15969,14295,-0.0028971326,0.354314870404817
4,24401,15969,17138,0.0332858311,0.715813602045858
4,24402,15969,18080,-0.39068362,-0.812070829568696
4,24403,15969,14138,1.07022803,0.564635033089713
4,24404,15969,14983,0.4487435883,0.247134092203318
4,24405,15969,19291,0.5415906042,-0.15042115250628
4,24406,15969,18385,0.6824636123,0.803165709567485
4,24407,15969,18896,0.399445367,-0.431775204622887
4,24408,15969,17586,0.6747391279,0.736751696968373
4,24409,15969,14389,0.0838192165,0.470011492906466
4,24410,15969,14416,0.480583859,0.158738414490636
4,24411,15969,19664,0.4302207234,-0.0864030434242771
4,24412,15969,14539,0.6065464631,0.397824235158234
4,24413,15969,14790,0.4410755198,0.692546209798046
4,24414,15969,15336,1.0349423731,1.01724132993267
4,24415,15969,19510,0.698470182,0.321738716979733
4,24416,15969,14823,0.2433831898,-0.825775065703255
4,24417,15969,14076,0.3283822989,0.575606394254235
4,24418,15969,16067,1.5881135054,1.45780181220984
4,24419,15969,16487,1.3780652288,0.887169187365611
4,24420,15969,13678,1.1980836418,0.16353535398734
4,24421,15969,15646,1.4783531051,1.58620195714993
4,24422,15969,16028,0.3986875262,0.38051735846499
4,24423,15969,16091,1.8335600047,1.61798968753796
4,24424,15969,18019,0.4918742055,0.243154646879706
4,24425,15969,15848,1.3476625249,0.577967827039101
4,24426,15969,17885,0.7539617108,1.10739448019513
4,24427,15969,15093,0.3018156117,-0.0658875838636403
4,24428,15969,16070,1.8924389822,1.25650919551214
4,24429,15969,15063,-0.0753009481,-0.110040622836095
4,24430,15969,18840,1.0596678666,0.938018090862607
4,24431,15969,17396,-0.0088858013,0.272962061588145
4,24432,15969,15152,0.6574459406,1.41605124662074
4,24433,15969,18671,0.0001312549,-0.313636217877299
4,24434,15969,17930,-0.0266545068,0.345351095506202
4,24435,15969,14184,-0.1809329193,-0.62705868196026
4,24436,15969,16711,-0.129719027,-0.189760771545384
4,24437,15969,15787,1.8448488892,1.5917085314947
4,24438,15969,15660,1.900598497,0.804272714503546
4,24439,15969,14257,0.6300972425,-0.024422178831224
4,24440,15969,19658,-0.1330592908,0.569060799255186
4,24441,15969,17136,-0.0339654283,-0.591736231331194
4,24442,15969,16969,0.7182239683,1.18951508773919
4,24443,15969,18443,0.5892860037,-0.0635533558929319
4,24444,15969,15667,1.1618530908,0.94757994937048
4,24445,15969,13516,0.7547850971,0.779907259233511
4,24446,15969,16653,0.7344208812,0.32301071678512
4,24447,15969,17490,0.4500362031,0.0327111154731879
4,24448,15969,16319,1.0544526602,1.59708323156834
4,24449,15969,14499,0.4500362031,0.481019855154645
4,24450,15969,18306,0.951889201,1.61074112612608
4,24451,15969,19661,0.6595865737,-0.025652333873083
4,24452,15969,18576,0.4101712148,1.61950170100533
