Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1        69         0         0       -0.4183415820        0.7182489423        0.0000000000        0.0000000000       -0.4183415820        0.7182489423       -0.8389552708        0.1270859448
         1        70         0         0        0.9170716031       -0.1978828979        0.0000000000        0.0000000000        0.9170716031       -0.1978828979        1.0037438028       -1.2984085151
         1        71         0         0        0.5126365787       -0.5929004629        0.0000000000        0.0000000000        0.5126365787       -0.5929004629        0.9012862689       -1.2176072577
         1        72         0         0        0.2265934328       -0.3656291918        0.0000000000        0.0000000000        0.2265934328       -0.3656291918       -0.0675966305       -1.0522128078
         1        73         0         0        0.3617562283       -0.0740702546        0.0000000000        0.0000000000        0.3617562283       -0.0740702546       -0.7969923688        0.6317226420
         1        74         0         0        0.5433687625        0.3962469615        0.0000000000        0.0000000000        0.5433687625        0.3962469615        0.0830315384       -1.1721138991
         1        75         0         0       -0.8597292600        0.2299038802        0.0000000000        0.0000000000       -0.8597292600        0.2299038802       -1.3206550095       -0.2903928272
         1        76         0         0       -0.5372511494        0.1648019824        0.0000000000        0.0000000000       -0.5372511494        0.1648019824       -0.6744888341        1.5138125357
         1        77         0         0        0.6915385778        0.5172434794        0.0000000000        0.0000000000        0.6915385778        0.5172434794        0.7824521438       -0.5693768837
         1        78         0         0        0.8381418375        0.2945236061        0.0000000000        0.0000000000        0.8381418375        0.2945236061        0.2432280995       -0.1054318164
         1        79         0         0        0.0471103069        0.2216530350        0.0000000000        0.0000000000        0.0471103069        0.2216530350       -0.2357969439        0.5376570350
         1        80         0         0        0.3447626751       -0.2606777663        0.0000000000        0.0000000000        0.3447626751       -0.2606777663       -1.1728125848        0.1092957640
         1        81         0         0       -0.9889461062        0.4033233062        0.0000000000        0.0000000000       -0.9889461062        0.4033233062       -1.0076645845        0.0722162049
         1        82         0         0       -0.4608099835        0.9451438690        0.0000000000        0.0000000000       -0.4608099835        0.9451438690        0.1032980101        0.4569003165
         1        83         0         0       -0.3105754523       -1.1032467111        0.0000000000        0.0000000000       -0.3105754523       -1.1032467111        0.2888516455       -1.8788664482
         1        84         0         0        0.6312015482        0.2672688213        0.0000000000        0.0000000000        0.6312015482        0.2672688213        2.0703107284        0.6895773913
         1        85         0         0        0.6580503738       -0.3706177392        0.0000000000        0.0000000000        0.6580503738       -0.3706177392       -0.3945843039       -0.2196931174
         1        86         0         0        0.4958442482       -0.2066516984        0.0000000000        0.0000000000        0.4958442482       -0.2066516984        1.6813053669       -0.7214678110
         1        87         0         0       -0.1129571289        0.0210138787        0.0000000000        0.0000000000       -0.1129571289        0.0210138787        2.0149440384       -0.6402926904
         1        88         0         0        0.8946033949       -0.0240889441        0.0000000000        0.0000000000        0.8946033949       -0.0240889441        0.3857019711       -1.9385960323
         1        89         0         0       -0.3756936395        0.1445293928        0.0000000000        0.0000000000       -0.3756936395        0.1445293928       -0.9849794065       -0.1812688004
         1        90         0         0       -0.2603116857       -0.2127572963        0.0000000000        0.0000000000       -0.2603116857       -0.2127572963        0.2786874541       -0.0969432646
         1        91         0         0        0.5520737052        0.2345688063        0.0000000000        0.0000000000        0.5520737052        0.2345688063       -0.4305931837       -0.0811367983
         1        92         0         0       -0.3996066099        0.6270498653        0.0000000000        0.0000000000       -0.3996066099        0.6270498653        0.7676940090       -0.3068403649
         1        93         0         0        0.0677488917       -0.7129514852        0.0000000000        0.0000000000        0.0677488917       -0.7129514852        0.1861390416       -1.0338549211
         1        94         0         0       -0.6547664232        0.4290546355        0.0000000000        0.0000000000       -0.6547664232        0.4290546355       -1.2901632066        1.5139627868
         1        95         0         0       -0.8454216905        0.2858516096        0.0000000000        0.0000000000       -0.8454216905        0.2858516096       -1.4641804516        0.4051240416
         1        96         0         0       -0.0165500950       -0.0496752931        0.0000000000        0.0000000000       -0.0165500950       -0.0496752931       -0.3501235916        0.6346815354
         1        97         0         0        0.8756350479        0.2320637249        0.0000000000        0.0000000000        0.8756350479        0.2320637249        1.6074135909        0.0229552387
         1        98         0         0       -0.0365650663        0.2391366940        0.0000000000        0.0000000000       -0.0365650663        0.2391366940        0.2309703566        0.3757357778
         1        99         0         0        0.1071411319        0.0461981813        0.0000000000        0.0000000000        0.1071411319        0.0461981813       -0.1961715911       -0.8724566386
         1       100         0         0       -0.6722959454        0.2679429854        0.0000000000        0.0000000000       -0.6722959454        0.2679429854       -0.1818689926        0.1914756309
         1       101         0         0       -0.0620004867        0.1053755557        0.0000000000        0.0000000000       -0.0620004867        0.1053755557       -0.7105242462        0.4903703351
         1       102         0         0        1.2551081638       -0.0299707416        0.0000000000        0.0000000000        1.2551081638       -0.0299707416        0.2028116241        0.8901723381
         1       103         0         0        0.4411225915       -0.3842994805        0.0000000000        0.0000000000        0.4411225915       -0.3842994805       -0.0014712944       -0.2433975770
         1       104         0         0        0.6384968690        0.0798803915        0.0000000000        0.0000000000        0.6384968690        0.0798803915        0.9264493321        0.1019645394
         1       105         0         0        1.0203895057       -0.1854029175        0.0000000000        0.0000000000        1.0203895057       -0.1854029175        0.0736572819        0.3216319058
         1       106         0         0       -0.1784921677       -0.1822147320        0.0000000000        0.0000000000       -0.1784921677       -0.1822147320        0.4216510365       -0.9174830321
         1       107         0         0       -0.0107117186        0.0425229788        0.0000000000        0.0000000000       -0.0107117186        0.0425229788       -1.6852073054        1.3711222704
         1       108         0         0        0.8126886773       -0.2924669301        0.0000000000        0.0000000000        0.8126886773       -0.2924669301        1.0551706158        0.1323336195
         1       109         0         0       -0.6023797052       -0.0087625087        0.0000000000        0.0000000000       -0.6023797052       -0.0087625087        0.6157341726        0.7795744987
         1       110         0         0       -0.5269803908        0.1548243511        0.0000000000        0.0000000000       -0.5269803908        0.1548243511       -0.6070064757       -0.1451112027
         1       111         0         0        0.0805033214       -0.2872728673        0.0000000000        0.0000000000        0.0805033214       -0.2872728673        1.1856712663       -0.2329661326
         1       112         0         0       -1.3361250274        1.0356017727        0.0000000000        0.0000000000       -1.3361250274        1.0356017727       -2.2929684535        0.5997715590
         1       113         0         0       -0.0005240672       -0.4805744777        0.0000000000        0.0000000000       -0.0005240672       -0.4805744777       -1.3773039108        0.1739280787
         1       114         0         0        0.2984483635        0.1752415843        0.0000000000        0.0000000000        0.2984483635        0.1752415843       -1.2621455669       -0.3574354815
         1       115         0         0        0.2685239320        0.3114420659        0.0000000000        0.0000000000        0.2685239320        0.3114420659       -0.0773643507        0.3915599225
         1       116         0         0        0.6984032528       -0.2095841183        0.0000000000        0.0000000000        0.6984032528       -0.2095841183       -0.1132020230        0.0844800232
         1       117         0         0        0.5481250878       -0.6260611483        0.0000000000        0.0000000000        0.5481250878       -0.6260611483       -0.0581592548       -1.0647291938
         1       118         0         0        0.8597695675        0.0794097880        0.0000000000        0.0000000000        0.8597695675        0.0794097880        1.6248359287       -0.5014564099
         1       119         0         0        0.4681664651        0.2024668794        0.0000000000        0.0000000000        0.4681664651        0.2024668794        1.2717367810        1.0491973642
         1       120         0         0       -0.1372896617       -0.4822937580        0.0000000000        0.0000000000       -0.1372896617       -0.4822937580        0.4271651487       -0.8810071159
         1       121         0         0       -0.3661021189        0.2235797653        0.0000000000        0.0000000000       -0.3661021189        0.2235797653       -0.1656422404        1.2891676804
         1       122         0         0        0.2246046957       -0.5253640690        0.0000000000        0.0000000000        0.2246046957       -0.5253640690        0.1926737835        1.0013547727
         1       123         0         0        0.2999191990        0.4466467537        0.0000000000        0.0000000000        0.2999191990        0.4466467537        1.1631565629        1.3376279371
         1       124         0         0        0.2766016215        0.7612597558        0.0000000000        0.0000000000        0.2766016215        0.7612597558       -0.8775371188        1.2651591505
         1       125         0         0        0.4214735690        0.1056525751        0.0000000000        0.0000000000        0.4214735690        0.1056525751        0.7431887096        0.7693310642
         1       126         0         0       -0.1469259609        0.1335725724        0.0000000000        0.0000000000       -0.1469259609        0.1335725724       -0.4638028566        0.5740367967
         1       127         0         0       -0.1459591019        0.1599971631        0.0000000000        0.0000000000       -0.1459591019        0.1599971631       -0.4265545215        1.1894234168
         1       128         0         0        0.0328836455       -0.1127341870        0.0000000000        0.0000000000        0.0328836455       -0.1127341870       -0.0501740289       -0.9336002878
         1       129         0         0        0.0063729776        0.0147024898        0.0000000000        0.0000000000        0.0063729776        0.0147024898        0.0690575017        0.0544906177
         1       130         0         0       -0.6102598945        0.7998855286        0.0000000000        0.0000000000       -0.6102598945        0.7998855286       -0.6467651012        0.2407360246
         1       131         0         0        0.7200694020        1.0079716754        0.0000000000        0.0000000000        0.7200694020        1.0079716754        0.0378489501        0.7846974096
         1       132         0         0       -0.5792344646        0.9791642952        0.0000000000        0.0000000000       -0.5792344646        0.9791642952       -0.4787356049       -0.5155617401
         1       133         0         0        0.0139485492        0.2247535878        0.0000000000        0.0000000000        0.0139485492        0.2247535878        1.6981294263        0.4454211082
         1       134         0         0       -0.1688506436        0.0595375394        0.0000000000        0.0000000000       -0.1688506436        0.0595375394       -0.4474425719       -0.7487475633
         1       135         0         0       -0.3715469728       -0.6796755573        0.0000000000        0.0000000000       -0.3715469728       -0.6796755573       -0.7287589144       -1.7246453255
         1       136         0         0        0.4855764554       -0.7293295918        0.0000000000        0.0000000000        0.4855764554       -0.7293295918        0.5454357609       -1.3477233868
         1       137         0         0       -0.3599149244       -1.0241601134        0.0000000000        0.0000000000       -0.3599149244       -1.0241601134       -0.5788111310       -0.0905757162
         1       138         0         0       -0.0253902510        0.3640207218        0.0000000000        0.0000000000       -0.0253902510        0.3640207218        0.7471925788        0.7468943285
         1       139         0         0       -0.2017594794       -0.0912722611        0.0000000000        0.0000000000       -0.2017594794       -0.0912722611       -1.1136129956       -0.1454541421
         1       140         0         0       -0.6522420779       -0.6916210678        0.0000000000        0.0000000000       -0.6522420779       -0.6916210678        1.1647551998       -1.6399568931
         1       141         0         0        0.0078959852       -0.5264355267        0.0000000000        0.0000000000        0.0078959852       -0.5264355267       -0.3110431959        0.3988323365
         1       142         0         0        0.2379656000       -1.1585618624        0.0000000000        0.0000000000        0.2379656000       -1.1585618624        0.2118421807       -1.5438022923
         1       143         0         0        0.1164728815        0.0157948055        0.0000000000        0.0000000000        0.1164728815        0.0157948055        0.5693565041        0.5346800838
         1       144         0         0       -0.1804862249       -0.2594029423        0.0000000000        0.0000000000       -0.1804862249       -0.2594029423        0.1818868943       -1.1791967939
         1       145         0         0       -0.0492389589       -0.7175151420        0.0000000000        0.0000000000       -0.0492389589       -0.7175151420        0.1162123835       -0.4460784757
         1       146         0         0       -0.2255819754       -0.1050539545        0.0000000000        0.0000000000       -0.2255819754       -0.1050539545       -0.7988143806        0.4631628322
         1       147         0         0       -0.2531563704       -0.1360023334        0.0000000000        0.0000000000       -0.2531563704       -0.1360023334        0.5837804484        0.0111464319
         1       148         0         0        0.5370480534       -0.0663085376        0.0000000000        0.0000000000        0.5370480534       -0.0663085376       -0.3883888549       -0.3660047296
         1       149         0         0       -0.0254315548        0.1005612141        0.0000000000        0.0000000000       -0.0254315548        0.1005612141       -1.2250947493        0.9106796425
         1       150         0         0       -0.5387984258        0.2252140634        0.0000000000        0.0000000000       -0.5387984258        0.2252140634       -1.5008591419       -0.3283974715
         1       151         0         0        0.8074470483       -0.1395515440        0.0000000000        0.0000000000        0.8074470483       -0.1395515440        2.0976658358       -0.5772182748
         1       152         0         0        0.7357689853        0.0302204857        0.0000000000        0.0000000000        0.7357689853        0.0302204857        0.7421938336       -0.9878790085
         1       153         0         0        0.3274510897       -0.2118596898        0.0000000000        0.0000000000        0.3274510897       -0.2118596898        0.2477039992        0.0809278950
         1       154         0         0        0.5360454809        0.3527140357        0.0000000000        0.0000000000        0.5360454809        0.3527140357        2.0599634623        0.5431347871
         1       155         0         0       -1.0221582189        0.5152254571        0.0000000000        0.0000000000       -1.0221582189        0.5152254571       -1.1074259709       -0.6777171383
         1       156         0         0       -0.2234008565       -1.0378851836        0.0000000000        0.0000000000       -0.2234008565       -1.0378851836       -1.6322212205        0.3043021826
         1       157         0         0        0.0456974535       -0.5733127422        0.0000000000        0.0000000000        0.0456974535       -0.5733127422       -1.5448989899       -0.4513362626
         1       158         0         0        0.0662001317       -0.0622194094        0.0000000000        0.0000000000        0.0662001317       -0.0622194094       -0.8746537519        0.3847465247
         1       159         0         0       -0.0424674309       -0.2872050724        0.0000000000        0.0000000000       -0.0424674309       -0.2872050724       -0.4739822079       -0.3307169778
         1       160         0         0        0.7922589642        1.3838687741        0.0000000000        0.0000000000        0.7922589642        1.3838687741        0.3946749457        1.7152461641
         1       161         0         0        0.3451895598       -0.0109945361        0.0000000000        0.0000000000        0.3451895598       -0.0109945361       -0.2622038038       -1.9092976889
         1       162         0         0        0.1472217683       -1.1581853864        0.0000000000        0.0000000000        0.1472217683       -1.1581853864       -0.3348727013       -2.6098618231
         1       163         0         0        0.4688221913        0.6172012261        0.0000000000        0.0000000000        0.4688221913        0.6172012261        0.0450035379       -0.4765967861
         1       164         0         0        0.3819300034        0.5134621657        0.0000000000        0.0000000000        0.3819300034        0.5134621657        1.8865513302        0.6459405672
         1       165         0         0       -0.1532861645       -0.9157267328        0.0000000000        0.0000000000       -0.1532861645       -0.9157267328       -0.9709449299       -1.3284272582
         1       166         0         0       -0.1500454863        0.4091192678        0.0000000000        0.0000000000       -0.1500454863        0.4091192678        0.0845179288       -0.7472939003
         1       167         0         0       -0.2661024494       -0.3657788307        0.0000000000        0.0000000000       -0.2661024494       -0.3657788307        0.0192513655       -1.1708378369
         1       168         0         0       -0.1141430477       -0.2955917382        0.0000000000        0.0000000000       -0.1141430477       -0.2955917382        0.3414533985       -0.8925247003
         1       169         0         0        0.7246520453        0.5445988538        0.0000000000        0.0000000000        0.7246520453        0.5445988538        0.5962149843        0.1727805332
         1       170         0         0       -0.7286609208       -0.0457502335        0.0000000000        0.0000000000       -0.7286609208       -0.0457502335        0.4473871331       -0.7276103961
         1       171         0         0       -0.6548888866       -0.1426198207        0.0000000000        0.0000000000       -0.6548888866       -0.1426198207       -0.5727042415       -0.4261060159
         1       172         0         0       -0.8137766082        0.4177760891        0.0000000000        0.0000000000       -0.8137766082        0.4177760891       -1.2589189439        1.0519757302
         1       173         0         0        0.4495176232        0.0147030464        0.0000000000        0.0000000000        0.4495176232        0.0147030464       -0.1711632353        0.3013658906
         1       174         0         0        0.0976060540       -0.6363036331        0.0000000000        0.0000000000        0.0976060540       -0.6363036331       -1.0638229397        0.3093833328
         1       175         0         0       -0.1141277382       -0.3926603093        0.0000000000        0.0000000000       -0.1141277382       -0.3926603093        0.3033589950       -1.0415103592
         1       176         0         0       -0.6476736629        0.2566928274        0.0000000000        0.0000000000       -0.6476736629        0.2566928274        0.9819379187        0.5398124773
         1       177         0         0       -0.3644933430        0.7284583165        0.0000000000        0.0000000000       -0.3644933430        0.7284583165       -1.1917672673        1.4739873726
         1       178         0         0       -0.0790059376       -0.0257403593        0.0000000000        0.0000000000       -0.0790059376       -0.0257403593        0.3927779141        0.8443211403
         1       179         0         0       -1.3718445144        0.7702180510        0.0000000000        0.0000000000       -1.3718445144        0.7702180510       -2.5716523324        1.1829642699
         1       180         0         0        1.6082646310        0.2462884084        0.0000000000        0.0000000000        1.6082646310        0.2462884084        1.0344252140       -0.0405592405
         1       181         0         0       -0.1663396114        0.4190230864        0.0000000000        0.0000000000       -0.1663396114        0.4190230864        1.1467739325       -0.4394768228
         1       182         0         0        0.9908466179        0.3747199922        0.0000000000        0.0000000000        0.9908466179        0.3747199922        0.1556426300       -0.5905905346
         1       183         0         0        0.3363741808       -0.7607081840        0.0000000000        0.0000000000        0.3363741808       -0.7607081840       -0.9335750363       -0.5861171332
         1       184         0         0        0.2170751243       -0.2981867301        0.0000000000        0.0000000000        0.2170751243       -0.2981867301        0.7033437144       -0.5321561048
         1       185         0         0        0.1699970843       -0.1897646579        0.0000000000        0.0000000000        0.1699970843       -0.1897646579        1.0729038322       -1.0463948899
         1       186         0         0       -0.4442231987        0.8086004176        0.0000000000        0.0000000000       -0.4442231987        0.8086004176       -0.4748927355        1.3762632437
         1       187         0         0        1.5192512291        0.8302947550        0.0000000000        0.0000000000        1.5192512291        0.8302947550        0.4111855113        0.6738277137
         1       188         0         0       -0.4569765857        0.2867198341        0.0000000000        0.0000000000       -0.4569765857        0.2867198341        0.2180425365        0.1098659380
         1       189         0         0        0.1608031074       -0.1731810139        0.0000000000        0.0000000000        0.1608031074       -0.1731810139       -0.2639320955       -0.5064640768
         1       190         0         0        0.1418861613       -0.2373847586        0.0000000000        0.0000000000        0.1418861613       -0.2373847586       -0.3453585560       -0.9239976917
         1       191         0         0        0.0410830451        0.6175187064        0.0000000000        0.0000000000        0.0410830451        0.6175187064       -0.6402379574        0.4748866972
         1       192         0         0       -0.4788169652       -0.4480661961        0.0000000000        0.0000000000       -0.4788169652       -0.4480661961        0.3638722770       -1.3840539285
         1       193         0         0        0.0329555435        0.2434021616        0.0000000000        0.0000000000        0.0329555435        0.2434021616       -0.6283772381        1.2788270616
         1       194         0         0       -0.2053998553       -0.1345925429        0.0000000000        0.0000000000       -0.2053998553       -0.1345925429       -0.1929466921        0.3279635242
         1       195         0         0        0.3327924295        0.2838824874        0.0000000000        0.0000000000        0.3327924295        0.2838824874        1.7454062159        0.7702176671
         1       196         0         0       -0.2809260297       -0.4693576676        0.0000000000        0.0000000000       -0.2809260297       -0.4693576676        1.3731285210       -0.7245820088
         1       197         0         0        0.2188435866        0.3195466289        0.0000000000        0.0000000000        0.2188435866        0.3195466289        0.2849357499        0.4810268380
         1       198         0         0        0.0162689985       -0.0808397030        0.0000000000        0.0000000000        0.0162689985       -0.0808397030        0.3582166448       -0.7205286745
         1       199         0         0       -0.0401807196        0.4103077202        0.0000000000        0.0000000000       -0.0401807196        0.4103077202        0.2114396673        0.9050478838
